theta_mode,candidate_key,seed,epoch,train_loss,val_accuracy,test_accuracy,gate_pass,val_transported_final_energy,run_summary_path
frozen_theta,baseline_plain_raw,0,19,0.003068545077175696,0.0962962962962963,0.07777777777777778,False,0.5804144839342075,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,20,0.0030073606678395724,0.0962962962962963,0.07777777777777778,False,0.5791241279998307,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,21,0.002955308110641356,0.0962962962962963,0.07777777777777778,False,0.5779367855825558,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,22,0.0029046687199037685,0.0962962962962963,0.07777777777777778,False,0.5768412718219773,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,23,0.0028572412546885224,0.0962962962962963,0.07777777777777778,False,0.5758300913268182,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,24,0.0028118632384742156,0.0962962962962963,0.07777777777777778,False,0.5748943076661627,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,25,0.00277144472295232,0.0962962962962963,0.07777777777777778,False,0.5740259688954638,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,26,0.0027327075427528466,0.0962962962962963,0.07777777777777778,False,0.5732187006424253,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,27,0.002697140231547635,0.0962962962962963,0.07777777777777778,False,0.572466526110494,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,28,0.002663945408071716,0.0962962962962963,0.07777777777777778,False,0.5717632975087883,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,29,0.0026337564263732914,0.0962962962962963,0.07777777777777778,False,0.5711035911212734,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,30,0.0026025740243909414,0.0962962962962963,0.07777777777777778,False,0.5704854066174349,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,31,0.0025748777742253858,0.0962962962962963,0.07777777777777778,False,0.5699036678492094,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,32,0.00254668208656512,0.0962962962962963,0.07777777777777778,False,0.5693557921356115,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,33,0.0025224989716362057,0.0962962962962963,0.07777777777777778,False,0.5688377759018236,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,34,0.0024977700414729395,0.0962962962962963,0.07777777777777778,False,0.5683466536223677,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,35,0.002471639773808916,0.0962962962962963,0.07777777777777778,False,0.5678824471958196,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
